DateKey,Date,Day,DayName,DayOfWeekNumber,WeekOfYear,MonthNumber,MonthName,MonthShort,Quarter,Year,YearMonth,MonthYear,FinancialYear,FinancialQuarter,IsWeekend,Season,IsMonthEnd
20260428,2026-04-28,28,Tuesday,2,18,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260429,2026-04-29,29,Wednesday,3,18,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260430,2026-04-30,30,Thursday,4,18,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,Yes
20260501,2026-05-01,1,Friday,5,18,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260502,2026-05-02,2,Saturday,6,18,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260503,2026-05-03,3,Sunday,7,18,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260504,2026-05-04,4,Monday,1,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260505,2026-05-05,5,Tuesday,2,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260506,2026-05-06,6,Wednesday,3,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260507,2026-05-07,7,Thursday,4,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260508,2026-05-08,8,Friday,5,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260509,2026-05-09,9,Saturday,6,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260510,2026-05-10,10,Sunday,7,19,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260511,2026-05-11,11,Monday,1,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260512,2026-05-12,12,Tuesday,2,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260513,2026-05-13,13,Wednesday,3,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260514,2026-05-14,14,Thursday,4,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260515,2026-05-15,15,Friday,5,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260516,2026-05-16,16,Saturday,6,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260517,2026-05-17,17,Sunday,7,20,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260518,2026-05-18,18,Monday,1,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260519,2026-05-19,19,Tuesday,2,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260520,2026-05-20,20,Wednesday,3,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260521,2026-05-21,21,Thursday,4,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260522,2026-05-22,22,Friday,5,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260523,2026-05-23,23,Saturday,6,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260524,2026-05-24,24,Sunday,7,21,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260525,2026-05-25,25,Monday,1,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260526,2026-05-26,26,Tuesday,2,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260527,2026-05-27,27,Wednesday,3,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260528,2026-05-28,28,Thursday,4,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260529,2026-05-29,29,Friday,5,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,No,Spring,No
20260530,2026-05-30,30,Saturday,6,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,No
20260531,2026-05-31,31,Sunday,7,22,5,May,May,Q2,2026,2026-05,May 2026,2026/27,FQ1,Yes,Spring,Yes
20260601,2026-06-01,1,Monday,1,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260602,2026-06-02,2,Tuesday,2,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260603,2026-06-03,3,Wednesday,3,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260604,2026-06-04,4,Thursday,4,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260605,2026-06-05,5,Friday,5,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260606,2026-06-06,6,Saturday,6,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260607,2026-06-07,7,Sunday,7,23,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260608,2026-06-08,8,Monday,1,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260609,2026-06-09,9,Tuesday,2,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260610,2026-06-10,10,Wednesday,3,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260611,2026-06-11,11,Thursday,4,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260612,2026-06-12,12,Friday,5,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260613,2026-06-13,13,Saturday,6,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260614,2026-06-14,14,Sunday,7,24,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260615,2026-06-15,15,Monday,1,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260616,2026-06-16,16,Tuesday,2,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260617,2026-06-17,17,Wednesday,3,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260618,2026-06-18,18,Thursday,4,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260619,2026-06-19,19,Friday,5,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260620,2026-06-20,20,Saturday,6,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260621,2026-06-21,21,Sunday,7,25,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260622,2026-06-22,22,Monday,1,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260623,2026-06-23,23,Tuesday,2,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260624,2026-06-24,24,Wednesday,3,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260625,2026-06-25,25,Thursday,4,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260626,2026-06-26,26,Friday,5,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260627,2026-06-27,27,Saturday,6,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260628,2026-06-28,28,Sunday,7,26,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,Yes,Summer,No
20260629,2026-06-29,29,Monday,1,27,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,No
20260630,2026-06-30,30,Tuesday,2,27,6,June,Jun,Q2,2026,2026-06,Jun 2026,2026/27,FQ1,No,Summer,Yes
20260701,2026-07-01,1,Wednesday,3,27,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260702,2026-07-02,2,Thursday,4,27,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260703,2026-07-03,3,Friday,5,27,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260704,2026-07-04,4,Saturday,6,27,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260705,2026-07-05,5,Sunday,7,27,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260706,2026-07-06,6,Monday,1,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260707,2026-07-07,7,Tuesday,2,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260708,2026-07-08,8,Wednesday,3,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260709,2026-07-09,9,Thursday,4,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260710,2026-07-10,10,Friday,5,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260711,2026-07-11,11,Saturday,6,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260712,2026-07-12,12,Sunday,7,28,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260713,2026-07-13,13,Monday,1,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260714,2026-07-14,14,Tuesday,2,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260715,2026-07-15,15,Wednesday,3,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260716,2026-07-16,16,Thursday,4,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260717,2026-07-17,17,Friday,5,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260718,2026-07-18,18,Saturday,6,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260719,2026-07-19,19,Sunday,7,29,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260720,2026-07-20,20,Monday,1,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260721,2026-07-21,21,Tuesday,2,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260722,2026-07-22,22,Wednesday,3,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260723,2026-07-23,23,Thursday,4,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260724,2026-07-24,24,Friday,5,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260725,2026-07-25,25,Saturday,6,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260726,2026-07-26,26,Sunday,7,30,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,Yes,Summer,No
20260727,2026-07-27,27,Monday,1,31,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260728,2026-07-28,28,Tuesday,2,31,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260729,2026-07-29,29,Wednesday,3,31,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260730,2026-07-30,30,Thursday,4,31,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,No
20260731,2026-07-31,31,Friday,5,31,7,July,Jul,Q3,2026,2026-07,Jul 2026,2026/27,FQ2,No,Summer,Yes
20260801,2026-08-01,1,Saturday,6,31,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260802,2026-08-02,2,Sunday,7,31,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260803,2026-08-03,3,Monday,1,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260804,2026-08-04,4,Tuesday,2,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260805,2026-08-05,5,Wednesday,3,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260806,2026-08-06,6,Thursday,4,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260807,2026-08-07,7,Friday,5,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260808,2026-08-08,8,Saturday,6,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260809,2026-08-09,9,Sunday,7,32,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260810,2026-08-10,10,Monday,1,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260811,2026-08-11,11,Tuesday,2,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260812,2026-08-12,12,Wednesday,3,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260813,2026-08-13,13,Thursday,4,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260814,2026-08-14,14,Friday,5,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260815,2026-08-15,15,Saturday,6,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260816,2026-08-16,16,Sunday,7,33,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260817,2026-08-17,17,Monday,1,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260818,2026-08-18,18,Tuesday,2,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260819,2026-08-19,19,Wednesday,3,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260820,2026-08-20,20,Thursday,4,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260821,2026-08-21,21,Friday,5,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260822,2026-08-22,22,Saturday,6,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260823,2026-08-23,23,Sunday,7,34,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260824,2026-08-24,24,Monday,1,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260825,2026-08-25,25,Tuesday,2,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260826,2026-08-26,26,Wednesday,3,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260827,2026-08-27,27,Thursday,4,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260828,2026-08-28,28,Friday,5,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,No
20260829,2026-08-29,29,Saturday,6,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260830,2026-08-30,30,Sunday,7,35,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,Yes,Summer,No
20260831,2026-08-31,31,Monday,1,36,8,August,Aug,Q3,2026,2026-08,Aug 2026,2026/27,FQ2,No,Summer,Yes
20260901,2026-09-01,1,Tuesday,2,36,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260902,2026-09-02,2,Wednesday,3,36,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260903,2026-09-03,3,Thursday,4,36,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260904,2026-09-04,4,Friday,5,36,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260905,2026-09-05,5,Saturday,6,36,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260906,2026-09-06,6,Sunday,7,36,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260907,2026-09-07,7,Monday,1,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260908,2026-09-08,8,Tuesday,2,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260909,2026-09-09,9,Wednesday,3,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260910,2026-09-10,10,Thursday,4,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260911,2026-09-11,11,Friday,5,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260912,2026-09-12,12,Saturday,6,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260913,2026-09-13,13,Sunday,7,37,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260914,2026-09-14,14,Monday,1,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260915,2026-09-15,15,Tuesday,2,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260916,2026-09-16,16,Wednesday,3,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260917,2026-09-17,17,Thursday,4,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260918,2026-09-18,18,Friday,5,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260919,2026-09-19,19,Saturday,6,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260920,2026-09-20,20,Sunday,7,38,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260921,2026-09-21,21,Monday,1,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260922,2026-09-22,22,Tuesday,2,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260923,2026-09-23,23,Wednesday,3,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260924,2026-09-24,24,Thursday,4,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260925,2026-09-25,25,Friday,5,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260926,2026-09-26,26,Saturday,6,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260927,2026-09-27,27,Sunday,7,39,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,Yes,Autumn,No
20260928,2026-09-28,28,Monday,1,40,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260929,2026-09-29,29,Tuesday,2,40,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,No
20260930,2026-09-30,30,Wednesday,3,40,9,September,Sep,Q3,2026,2026-09,Sep 2026,2026/27,FQ2,No,Autumn,Yes
20261001,2026-10-01,1,Thursday,4,40,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261002,2026-10-02,2,Friday,5,40,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261003,2026-10-03,3,Saturday,6,40,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261004,2026-10-04,4,Sunday,7,40,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261005,2026-10-05,5,Monday,1,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261006,2026-10-06,6,Tuesday,2,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261007,2026-10-07,7,Wednesday,3,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261008,2026-10-08,8,Thursday,4,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261009,2026-10-09,9,Friday,5,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261010,2026-10-10,10,Saturday,6,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261011,2026-10-11,11,Sunday,7,41,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261012,2026-10-12,12,Monday,1,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261013,2026-10-13,13,Tuesday,2,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261014,2026-10-14,14,Wednesday,3,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261015,2026-10-15,15,Thursday,4,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261016,2026-10-16,16,Friday,5,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261017,2026-10-17,17,Saturday,6,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261018,2026-10-18,18,Sunday,7,42,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261019,2026-10-19,19,Monday,1,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261020,2026-10-20,20,Tuesday,2,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261021,2026-10-21,21,Wednesday,3,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261022,2026-10-22,22,Thursday,4,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261023,2026-10-23,23,Friday,5,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261024,2026-10-24,24,Saturday,6,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261025,2026-10-25,25,Sunday,7,43,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,No
20261026,2026-10-26,26,Monday,1,44,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261027,2026-10-27,27,Tuesday,2,44,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261028,2026-10-28,28,Wednesday,3,44,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261029,2026-10-29,29,Thursday,4,44,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261030,2026-10-30,30,Friday,5,44,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,No,Autumn,No
20261031,2026-10-31,31,Saturday,6,44,10,October,Oct,Q4,2026,2026-10,Oct 2026,2026/27,FQ3,Yes,Autumn,Yes
20261101,2026-11-01,1,Sunday,7,44,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,Yes,Autumn,No
20261102,2026-11-02,2,Monday,1,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261103,2026-11-03,3,Tuesday,2,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261104,2026-11-04,4,Wednesday,3,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261105,2026-11-05,5,Thursday,4,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261106,2026-11-06,6,Friday,5,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261107,2026-11-07,7,Saturday,6,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,Yes,Autumn,No
20261108,2026-11-08,8,Sunday,7,45,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,Yes,Autumn,No
20261109,2026-11-09,9,Monday,1,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261110,2026-11-10,10,Tuesday,2,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261111,2026-11-11,11,Wednesday,3,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261112,2026-11-12,12,Thursday,4,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261113,2026-11-13,13,Friday,5,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261114,2026-11-14,14,Saturday,6,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,Yes,Autumn,No
20261115,2026-11-15,15,Sunday,7,46,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,Yes,Autumn,No
20261116,2026-11-16,16,Monday,1,47,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261117,2026-11-17,17,Tuesday,2,47,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261118,2026-11-18,18,Wednesday,3,47,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
20261119,2026-11-19,19,Thursday,4,47,11,November,Nov,Q4,2026,2026-11,Nov 2026,2026/27,FQ3,No,Autumn,No
